	rep	session	run	block	trial	data_split	trial_type	rating_type	rating	rating_intensity	rating_RT
id-1363_AU1-100_AU25-66_AU5-66	3	1	2	6	22	test_extra	id-1363_AU1-100_AU25-66_AU5-66	valence	-0.4402263984940868		0.7769012249573279
id-1363_AU1-100_AU25-66_AU5-66	3	1	2	6	22	test_extra	id-1363_AU1-100_AU25-66_AU5-66	arousal	0.07065361951139666		0.7769012249573279
id-1260_AU12-66_AU20-100_AU22-66_AU43-66	3	1	2	6	23	train	id-1260_AU12-66_AU20-100_AU22-66_AU43-66	valence	-0.06793617260711217		1.852112878001208
id-1260_AU12-66_AU20-100_AU22-66_AU43-66	3	1	2	6	23	train	id-1260_AU12-66_AU20-100_AU22-66_AU43-66	arousal	0.0625012787985432		1.852112878001208
id-1339_AU14-100_AU15-66_AU26-33	3	1	2	6	24	test_extra	id-1339_AU14-100_AU15-66_AU26-33	valence	0.09239319474567256		0.5101282852738223
id-1339_AU14-100_AU15-66_AU26-33	3	1	2	6	24	test_extra	id-1339_AU14-100_AU15-66_AU26-33	arousal	0.04347915046855179		0.5101282852738223
id-1291_AU10Open-66_AU13-33_AU4-33_AU6-100	3	1	2	6	25	test_extra	id-1291_AU10Open-66_AU13-33_AU4-33_AU6-100	valence	-0.03804425665998282		5.744545408168051
id-1291_AU10Open-66_AU13-33_AU4-33_AU6-100	3	1	2	6	25	test_extra	id-1291_AU10Open-66_AU13-33_AU4-33_AU6-100	arousal	0.11685021688423293		5.744545408168051
id-1279_AU12-100	3	1	2	6	26	train	id-1279_AU12-100	valence	0.3097889470884315		0.9268346206936258
id-1279_AU12-100	3	1	2	6	26	train	id-1279_AU12-100	arousal	0.04619659737283628		0.9268346206936258
id-1356_AU15-100	3	1	2	6	27	test_extra	id-1356_AU15-100	valence	0.0027174469042844872		1.3936512689524534
id-1356_AU15-100	3	1	2	6	27	test_extra	id-1356_AU15-100	arousal	0.06793617260711217		1.3936512689524534
id-1354_AU20-100_AU43-66_AU9-33	3	1	2	6	28	train	id-1354_AU20-100_AU43-66_AU9-33	valence	-0.7962119429553548		0.8019648333120131
id-1354_AU20-100_AU43-66_AU9-33	3	1	2	6	28	train	id-1354_AU20-100_AU43-66_AU9-33	arousal	0.05434893808568974		0.8019648333120131
id-1377_AU14-33_AU5-100_AU6-66	3	1	2	6	29	test_extra	id-1377_AU14-33_AU5-100_AU6-66	valence	0.4266391639726645		0.7602412544347317
id-1377_AU14-33_AU5-100_AU6-66	3	1	2	6	29	test_extra	id-1377_AU14-33_AU5-100_AU6-66	arousal	0.05434893808568974		0.7602412544347317
id-1279_AU22-33_AU26-33_AU4-33	3	1	2	6	30	test	id-1279_AU22-33_AU26-33_AU4-33	valence	0.0054348938085689745		1.1269335686993145
id-1279_AU22-33_AU26-33_AU4-33	3	1	2	6	30	test	id-1279_AU22-33_AU26-33_AU4-33	arousal	0.06521872570282768		1.1269335686993145
id-1360_AU14-33_AU5-66	3	1	2	6	31	train	id-1360_AU14-33_AU5-66	valence	-0.0027174469042844872		1.6187060631455097
id-1360_AU14-33_AU5-66	3	1	2	6	31	train	id-1360_AU14-33_AU5-66	arousal	0.07880596022425011		1.6187060631455097
id-1376_AU13-66_AU22-100_AU27i-33_AU6-33	3	1	2	6	32	test_extra	id-1376_AU13-66_AU22-100_AU27i-33_AU6-33	valence	-0.04347915046855179		0.8437412367766228
id-1376_AU13-66_AU22-100_AU27i-33_AU6-33	3	1	2	6	32	test_extra	id-1376_AU13-66_AU22-100_AU27i-33_AU6-33	arousal	0.07880596022425011		0.8437412367766228
id-1373_AU1-33_AU15-100_AU4-66_AU7-66_AU9-66	3	1	2	6	33	test_extra	id-1373_AU1-33_AU15-100_AU4-66_AU7-66_AU9-66	valence	-0.06521872570282768		0.9520657584653236
id-1373_AU1-33_AU15-100_AU4-66_AU7-66_AU9-66	3	1	2	6	33	test_extra	id-1373_AU1-33_AU15-100_AU4-66_AU7-66_AU9-66	arousal	0.07880596022425011		0.9520657584653236
id-1378_AU25-33_AU4-66_AU43-33_AU7-33	3	1	2	6	34	test_extra	id-1378_AU25-33_AU4-66_AU43-33_AU7-33	valence	0.07608851331996565		2.2855969073152664
id-1378_AU25-33_AU4-66_AU43-33_AU7-33	3	1	2	6	34	test_extra	id-1378_AU25-33_AU4-66_AU43-33_AU7-33	arousal	0.05434893808568974		2.2855969073152664
id-1323_AU10Open-100_AU2-33_AU20-66_AU4-66	3	1	2	6	35	train	id-1323_AU10Open-100_AU2-33_AU20-66_AU4-66	valence	-0.17391660187420716		2.052118552872344
id-1323_AU10Open-100_AU2-33_AU20-66_AU4-66	3	1	2	6	35	train	id-1323_AU10Open-100_AU2-33_AU20-66_AU4-66	arousal	0.04891404427712077		2.052118552872344
id-1306_AU24-66_AU43-100_AU7-100	3	1	2	6	36	test	id-1306_AU24-66_AU43-100_AU7-100	valence	-0.013587234521422437		2.1521182208325627
id-1306_AU24-66_AU43-100_AU7-100	3	1	2	6	36	test	id-1306_AU24-66_AU43-100_AU7-100	arousal	0.100545535458526		2.1521182208325627
id-1360_AU1-100_AU11-66	3	1	2	7	1	test	id-1360_AU1-100_AU11-66	valence	-0.013587234521422437		1.9520850771732512
id-1360_AU1-100_AU11-66	3	1	2	7	1	test	id-1360_AU1-100_AU11-66	arousal	0.07065361951139666		1.9520850771732512
id-1293_AU24-33_AU27i-33_AU4-33	3	1	2	7	2	test_extra	id-1293_AU24-33_AU27i-33_AU4-33	valence	-0.0054348938085689745		1.1770589742791344
id-1293_AU24-33_AU27i-33_AU4-33	3	1	2	7	2	test_extra	id-1293_AU24-33_AU27i-33_AU4-33	arousal	0.11413276997994845		1.1770589742791344
id-1342_AU1-100_AU14-100_AU15-66_AU5-100_AU7-100	3	1	2	7	3	test	id-1342_AU1-100_AU14-100_AU15-66_AU5-100_AU7-100	valence	-0.04619659737283628		1.1853663204292388
id-1342_AU1-100_AU14-100_AU15-66_AU5-100_AU7-100	3	1	2	7	3	test	id-1342_AU1-100_AU14-100_AU15-66_AU5-100_AU7-100	arousal	0.05978383189425871		1.1853663204292388
id-1380_AU1-66_AU14-100_AU17-66_AU9-33	3	1	2	7	4	test_extra	id-1380_AU1-66_AU14-100_AU17-66_AU9-33	valence	-0.00815234071285346		0.7853247852071945
id-1380_AU1-66_AU14-100_AU17-66_AU9-33	3	1	2	7	4	test_extra	id-1380_AU1-66_AU14-100_AU17-66_AU9-33	arousal	0.06521872570282768		0.7853247852071945
id-1307_AU1-33_AU10Open-100_AU4-66_AU9-33	3	1	2	7	5	train	id-1307_AU1-33_AU10Open-100_AU4-66_AU9-33	valence	-0.07880596022425011		0.985282465164346
id-1307_AU1-33_AU10Open-100_AU4-66_AU9-33	3	1	2	7	5	train	id-1307_AU1-33_AU10Open-100_AU4-66_AU9-33	arousal	0.04347915046855179		0.985282465164346
id-1358_AU14-100	3	1	2	7	6	test_extra	id-1358_AU14-100	valence	-0.16032936735278475		2.718814700690928
id-1358_AU14-100	3	1	2	7	6	test_extra	id-1358_AU14-100	arousal	0.05434893808568974		2.718814700690928
id-1296_AU16Open-100_AU17-100_AU27i-33	3	1	2	7	7	test_extra	id-1296_AU16Open-100_AU17-100_AU27i-33	valence	0.0		1.8772241794158613
id-1296_AU16Open-100_AU17-100_AU27i-33	3	1	2	7	7	test_extra	id-1296_AU16Open-100_AU17-100_AU27i-33	arousal	0.0407617035642673		1.8772241794158613
id-1294_AU13-66_AU15-33_AU24-100_AU4-66	3	1	2	7	8	train	id-1294_AU13-66_AU15-33_AU24-100_AU4-66	valence	0.0054348938085689745		0.9353363613390684
id-1294_AU13-66_AU15-33_AU24-100_AU4-66	3	1	2	7	8	train	id-1294_AU13-66_AU15-33_AU24-100_AU4-66	arousal	0.05434893808568974		0.9353363613390684
id-1294_AU12-100_AU24-66_AU27i-33	3	1	2	7	9	test_extra	id-1294_AU12-100_AU24-66_AU27i-33	valence	0.13858979211850886		0.9353128166640092
id-1294_AU12-100_AU24-66_AU27i-33	3	1	2	7	9	test_extra	id-1294_AU12-100_AU24-66_AU27i-33	arousal	0.04619659737283628		0.9353128166640092
id-1269_AU15-66_AU16Open-66_AU26-33_AU27i-100	3	1	2	7	10	test	id-1269_AU15-66_AU16Open-66_AU26-33_AU27i-100	valence	0.0		1.7937851717433655
id-1269_AU15-66_AU16Open-66_AU26-33_AU27i-100	3	1	2	7	10	test	id-1269_AU15-66_AU16Open-66_AU26-33_AU27i-100	arousal	0.04891404427712077		1.7937851717433655
id-1289_AU10Open-66_AU15-66_AU43-100_AU7-100	3	1	2	7	11	test_extra	id-1289_AU10Open-66_AU15-66_AU43-100_AU7-100	valence	-0.07337106641568114		1.5770066326567758
id-1289_AU10Open-66_AU15-66_AU43-100_AU7-100	3	1	2	7	11	test_extra	id-1289_AU10Open-66_AU15-66_AU43-100_AU7-100	arousal	0.04347915046855179		1.5770066326567758
id-1341_AU14-33_AU4-100_AU7-66	3	1	2	7	12	test_extra	id-1341_AU14-33_AU4-100_AU7-66	valence	0.04619659737283628		0.7019174722918251
id-1341_AU14-33_AU4-100_AU7-66	3	1	2	7	12	test_extra	id-1341_AU14-33_AU4-100_AU7-66	arousal	0.05978383189425871		0.7019174722918251
id-1347_AU13-100_AU14-66_AU17-100_AU27i-66_AU7-100	3	1	2	7	13	test	id-1347_AU13-100_AU14-66_AU17-100_AU27i-66_AU7-100	valence	-0.26359234971559525		1.185402844861528
id-1347_AU13-100_AU14-66_AU17-100_AU27i-66_AU7-100	3	1	2	7	13	test	id-1347_AU13-100_AU14-66_AU17-100_AU27i-66_AU7-100	arousal	0.05163149118140525		1.185402844861528
id-1290_AU2-100_AU9-66	3	1	2	7	14	test_extra	id-1290_AU2-100_AU9-66	valence	-0.0625012787985432		0.9353599060159468
id-1290_AU2-100_AU9-66	3	1	2	7	14	test_extra	id-1290_AU2-100_AU9-66	arousal	0.04891404427712077		0.9353599060159468
id-1378_AU10Open-100_AU24-66_AU43-100	3	1	2	7	15	train	id-1378_AU10Open-100_AU24-66_AU43-100	valence	-0.01902212832999141		0.802071689913646
id-1378_AU10Open-100_AU24-66_AU43-100	3	1	2	7	15	train	id-1378_AU10Open-100_AU24-66_AU43-100	arousal	0.04619659737283628		0.802071689913646
id-1361_AU12-33_AU13-100_AU4-100	3	1	2	7	16	train	id-1361_AU12-33_AU13-100_AU4-100	valence	-0.17391660187420716		0.5519647578475997
id-1361_AU12-33_AU13-100_AU4-100	3	1	2	7	16	train	id-1361_AU12-33_AU13-100_AU4-100	arousal	0.05434893808568974		0.5519647578475997
id-1270_AU11-33_AU17-66	3	1	2	7	17	test_extra	id-1270_AU11-33_AU17-66	valence	-0.02173957523427589		0.6852140346782107
id-1270_AU11-33_AU17-66	3	1	2	7	17	test_extra	id-1270_AU11-33_AU17-66	arousal	0.04347915046855179		0.6852140346782107
id-1341_AU12-66_AU20-66	3	1	2	7	18	train	id-1341_AU12-66_AU20-66	valence	-0.09511064164995704		0.6184802757506986
id-1341_AU12-66_AU20-66	3	1	2	7	18	train	id-1341_AU12-66_AU20-66	arousal	0.04347915046855179		0.6184802757506986
id-1354_AU14-100_AU2-100_AU20-100_AU4-66	3	1	2	7	19	train	id-1354_AU14-100_AU2-100_AU20-100_AU4-66	valence	-0.5271846994311905		0.7270945780528564
